word,colour,corrAns,congruent,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,StroopTestLoop.thisRepN,StroopTestLoop.thisTrialN,StroopTestLoop.thisN,StroopTestLoop.thisIndex,thisRow.t,notes,instruction.started,instrText.started,key_resp.started,LightSensorTrggr_5.started,LightSensorTrggr_5.stopped,instruction.stopped,Trial.started,TrialsInstruction.started,TrialsTarget.started,TrialsResponse.started,LightSensorTrggr_4.started,skip_button.started,LightSensorTrggr_4.stopped,Trial.stopped,TrialsResponse.keys,TrialsResponse.corr,TrialsResponse.rt,TrialsResponse.duration,skip_button.keys,begin_experiment.started,beginText.started,LightSensorTrggr_6.started,LightSensorTrggr_6.stopped,begin_experiment.stopped,Rest_Time.started,text.started,LightSensorTrggr_2.started,skip_button_2.started,LightSensorTrggr_2.stopped,skip_button_2.stopped,Rest_Time.stopped,skip_button_2.keys,StroopTest.started,TestInstruction.started,target.started,response.started,LightSensorTrggr.started,LightSensorTrggr.stopped,StroopTest.stopped,response.keys,response.corr,response.rt,response.duration,text.stopped,finished.started,farewelText.started,LightSensorTrggr_3.started,key_resp_3.started,LightSensorTrggr_3.stopped,finished.stopped,key_resp_3.keys,participant,session,date,expName,psychopyVersion,frameRate,expStart,
xxxxx,red,left,,0,0,0,0,,,,,10.022315500000332,,0.013577200001236633,0.03017350000118313,0.03017350000118313,0.03017350000118313,0.13049170000158483,10.005697300000975,10.00905750000129,10.022315500000332,10.022315500000332,10.022315500000332,10.022315500000332,10.022315500000332,10.122437600000922,11.173964600000545,left,1,1.1421279000005597,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
xxxxx,green,down,,0,1,1,1,,,,,11.190063500000178,,,,,,,,11.174608200000876,11.190063500000178,11.190063500000178,11.190063500000178,11.190063500000178,11.190063500000178,11.290146299999833,12.24157390000073,down,1,1.0467773999989731,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
xxxxx,blue,right,,0,2,2,2,,,,,12.257680700000492,,,,,,,,12.241878599999836,12.257680700000492,12.257680700000492,12.257680700000492,12.257680700000492,12.257680700000492,12.357798000000912,12.708660800000871,right,1,0.4436005000006844,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
xxxxx,green,down,,1,0,3,1,,,,,12.724728900000628,,,,,,,,12.709153900001184,12.724728900000628,12.724728900000628,12.724728900000628,12.724728900000628,12.724728900000628,12.82487730000139,13.759443000000829,down,1,1.032034300000305,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
xxxxx,blue,right,,1,1,4,2,,,,,13.775704800000312,,,,,,,,13.759702800000014,13.775704800000312,13.775704800000312,13.775704800000312,13.775704800000312,13.775704800000312,13.875819900000351,14.393269600001076,right,1,0.604998799999521,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
xxxxx,red,left,,1,2,5,0,,,,,14.409605400000146,,,,,,,,14.393521699999837,14.409605400000146,14.409605400000146,14.409605400000146,14.409605400000146,14.409605400000146,14.50970050000069,14.827070500001355,left,1,0.4036493999992672,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.82724860000053,14.84332010000071,14.84332010000071,14.943417000000409,19.831185600000026,19.831191799999942,19.847795400000905,19.847795400000905,19.847795400000905,19.94788410000001,22.850510600001144,319.8327878,None,,,,,,,,,,,,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,green,down,0,,,,,0,0,0,7,319.8495556000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.84033679999993,319.8495556000016,319.8495556000016,319.8495556000016,319.8495556000016,319.9495181000002,322.5355498000008,down,1,2.675842000000557,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,blue,right,1,,,,,0,1,1,8,322.5518118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.54255379999995,322.5518118,322.5518118,322.5518118,322.5518118,322.6518902000007,325.88862280000103,right,1,3.333312400000068,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,red,left,1,,,,,0,2,2,0,325.9047721000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.8927304000008,325.9047721000006,325.9047721000006,325.9047721000006,325.9047721000006,326.00488550000046,326.62292420000085,left,1,0.7158939000000828,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,red,left,0,,,,,0,3,3,3,326.6387676000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.6269101000016,326.6387676000013,326.6387676000013,326.6387676000013,326.6387676000013,326.7389389,327.2898894000009,left,1,0.6387052999998559,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,blue,right,0,,,,,0,4,4,2,327.30605260000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.29401340000004,327.30605260000084,327.30605260000084,327.30605260000084,327.30605260000084,327.4061462999998,328.0571677000007,right,1,0.7388501000004908,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,green,down,1,,,,,0,5,5,4,328.07340750000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.06135390000054,328.07340750000003,328.07340750000003,328.07340750000003,328.07340750000003,328.1735306999999,328.657779000001,down,1,0.5794613999987632,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,red,left,0,,,,,0,6,6,6,328.6739118000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.6616369000003,328.6739118000005,328.6739118000005,328.6739118000005,328.6739118000005,328.7741014000003,329.4750113000009,left,1,0.7952311999997619,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,blue,right,0,,,,,0,7,7,5,329.49137880000126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.4788486000016,329.49137880000126,329.49137880000126,329.49137880000126,329.49137880000126,329.5914678000008,330.1756404000007,right,1,0.6814082000000781,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,green,down,0,,,,,0,8,8,1,330.1919708000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.1794673000004,330.1919708000005,330.1919708000005,330.1919708000005,330.1919708000005,330.29208500000095,331.30996060000143,down,1,1.117059000000154,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,green,down,0,,,,,1,0,9,1,331.3263158000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.31376550000095,331.3263158000009,331.3263158000009,331.3263158000009,331.3263158000009,331.4264450999999,332.12738660000105,down,1,0.7989402000002883,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,blue,right,0,,,,,1,1,10,2,332.14368600000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.1312117000016,332.14368600000125,332.14368600000125,332.14368600000125,332.14368600000125,332.24383750000015,332.99497260000135,right,1,0.845694800000274,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,blue,right,1,,,,,1,2,11,8,333.01116060000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.9990123000007,333.01116060000095,333.01116060000095,333.01116060000095,333.01116060000095,333.11127510000006,333.6454158000015,right,1,0.6180815000006987,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,green,down,1,,,,,1,3,12,4,333.6617068000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.64923590000035,333.6617068000014,333.6617068000014,333.6617068000014,333.6617068000014,333.76185690000057,334.4629474000012,down,1,0.7997414000001299,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,blue,right,0,,,,,1,4,13,5,334.4791522000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.46708110000145,334.4791522000014,334.4791522000014,334.4791522000014,334.4791522000014,334.5792529999999,335.3470524000004,right,1,0.8623536000013701,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,red,left,1,,,,,1,5,14,0,335.3632608000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.3511427000012,335.3632608000007,335.3632608000007,335.3632608000007,335.3632608000007,335.4633791000015,335.9309451000008,left,1,0.5543218000002526,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,green,down,0,,,,,1,6,15,7,335.94712080000136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.93523580000146,335.94712080000136,335.94712080000136,335.94712080000136,335.94712080000136,336.04717549999987,337.3987928000006,down,1,1.4415773000000627,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,red,left,0,,,,,1,7,16,3,337.41507170000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.4025941,337.41507170000114,337.41507170000114,337.41507170000114,337.41507170000114,337.5152179000015,338.5166599000004,left,1,1.093839899998784,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,red,left,0,,,,,1,8,17,6,338.53276800000094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.52044750000096,338.53276800000094,338.53276800000094,338.53276800000094,338.53276800000094,338.63292530000035,339.0168609000011,left,1,0.4725252000007458,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,blue,right,0,,,,,2,0,18,2,339.03320500000154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.0207379000003,339.03320500000154,339.03320500000154,339.03320500000154,339.03320500000154,339.1333313000014,339.76749930000005,right,1,0.7235335999994277,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,blue,right,1,,,,,2,1,19,8,339.78390990000116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.7712167000009,339.78390990000116,339.78390990000116,339.78390990000116,339.78390990000116,339.8840015000005,340.36806419999994,right,1,0.5808362000007037,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,green,down,1,,,,,2,2,20,4,340.38444210000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.3719217000016,340.38444210000125,340.38444210000125,340.38444210000125,340.38444210000125,340.48452400000133,340.9685683000007,down,1,0.5723314999995637,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,red,left,0,,,,,2,3,21,3,340.9849629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.9724076000002,340.9849629,340.9849629,340.9849629,340.9849629,341.0850328000015,341.6860942000003,left,1,0.6923884000007092,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,green,down,0,,,,,2,4,22,1,341.70226320000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.69004980000136,341.70226320000074,341.70226320000074,341.70226320000074,341.70226320000074,341.80237670000133,343.37088500000027,down,1,1.6544407000001229,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,red,left,1,,,,,2,5,23,0,343.3871013000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.37517320000006,343.3871013000007,343.3871013000007,343.3871013000007,343.3871013000007,343.48722050000106,344.1716111000005,left,1,0.7699314999990747,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,blue,right,0,,,,,2,6,24,5,344.1878121000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.17568250000113,344.1878121000009,344.1878121000009,344.1878121000009,344.1878121000009,344.2879361000014,344.83877700000085,right,1,0.6409861000011006,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,green,down,0,,,,,2,7,25,7,344.8550490000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.8426059000012,344.8550490000016,344.8550490000016,344.8550490000016,344.8550490000016,344.95519610000156,345.98977510000077,down,1,1.1259155999996437,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,red,left,0,,,,,2,8,26,6,346.00611560000107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.99356420000004,346.00611560000107,346.00611560000107,346.00611560000107,346.00611560000107,346.10622909999984,347.0409365000014,left,1,1.0313769000003958,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,blue,right,0,,,,,3,0,27,2,347.0570220999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.04506949999995,347.0570220999998,347.0570220999998,347.0570220999998,347.0570220999998,347.1571713000012,347.9581453999999,right,1,0.8924616999993304,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,green,down,1,,,,,3,1,28,4,347.974500100001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.96199420000085,347.974500100001,347.974500100001,347.974500100001,347.974500100001,348.0747001,348.72562330000073,down,1,0.7424362000001565,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,blue,right,1,,,,,3,2,29,8,348.74189260000094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.7294662000004,348.74189260000094,348.74189260000094,348.74189260000094,348.74189260000094,348.8419724000014,349.67654270000094,right,1,0.9189060000007885,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,green,down,0,,,,,3,3,30,7,349.69271520000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.68044220000047,349.69271520000075,349.69271520000075,349.69271520000075,349.69271520000075,349.7928299000014,350.91101030000027,down,1,1.2168727000007493,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,red,left,0,,,,,3,4,31,3,350.92714610000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.91509399999995,350.92714610000075,350.92714610000075,350.92714610000075,350.92714610000075,351.02729460000046,352.3288775000001,left,1,1.3897386999997252,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,green,down,0,,,,,3,5,32,1,352.34511310000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.33273499999996,352.34511310000016,352.34511310000016,352.34511310000016,352.34511310000016,352.4452276000011,355.54831540000123,down,1,3.188027599999259,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,blue,right,0,,,,,3,6,33,5,355.5646671000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.55208140000104,355.5646671000013,355.5646671000013,355.5646671000013,355.5646671000013,355.66477440000017,356.33236840000063,right,1,0.7528301999991527,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,red,left,0,,,,,3,7,34,6,356.3486909000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.3361724000006,356.3486909000003,356.3486909000003,356.3486909000003,356.3486909000003,356.44887050000034,357.0000129,left,1,0.6405704999997397,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,red,left,1,,,,,3,8,35,0,357.0163635000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.00378080000155,357.0163635000008,357.0163635000008,357.0163635000008,357.0163635000008,357.1162989000004,357.48354930000096,left,1,0.45230629999969096,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,green,down,0,,,,,4,0,36,7,357.49974570000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.4874396000014,357.49974570000086,357.49974570000086,357.49974570000086,357.49974570000086,357.59981359999983,358.2341597000013,right,0,0.7213886000008642,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,red,left,0,,,,,4,1,37,3,358.25035800000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.2379884000002,358.25035800000114,358.25035800000114,358.25035800000114,358.25035800000114,358.35051720000047,359.1238407000001,left,1,0.8668188999999984,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,green,down,0,,,,,4,2,38,1,359.1401970000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.12766740000006,359.1401970000006,359.1401970000006,359.1401970000006,359.1401970000006,359.2402649000014,360.3416864999999,down,1,1.1929063999996288,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,blue,right,1,,,,,4,3,39,8,360.3581541000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.3454829000002,360.3581541000003,360.3581541000003,360.3581541000003,360.3581541000003,360.4580528000006,360.9257895999999,right,1,0.5670245999990584,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,red,left,0,,,,,4,4,40,6,360.9418450000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.929785100001,360.9418450000012,360.9418450000012,360.9418450000012,360.9418450000012,361.0419384000015,361.8097508999999,left,1,0.8634053999994649,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,blue,right,0,,,,,4,5,41,2,361.825937900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.8138781000016,361.825937900001,361.825937900001,361.825937900001,361.825937900001,361.9260574,362.62713710000025,right,1,0.7955863000006502,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,green,down,1,,,,,4,6,42,4,362.6433050000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.63124270000117,362.6433050000014,362.6433050000014,362.6433050000014,362.6433050000014,362.74345110000104,363.37764419999985,down,1,0.7297395000005054,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,blue,right,0,,,,,4,7,43,5,363.3940194000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.38147879999997,363.3940194000006,363.3940194000006,363.3940194000006,363.3940194000006,363.49412350000057,364.02826240000104,left,0,0.6188858000004984,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,red,left,1,,,,,4,8,44,0,364.0445557000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.032135200001,364.0445557000003,364.0445557000003,364.0445557000003,364.0445557000003,364.1446704000009,366.2804498000005,left,1,2.2249578000009933,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,red,left,0,,,,,5,0,45,3,366.2966288000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.2842838000015,366.2966288000007,366.2966288000007,366.2966288000007,366.2966288000007,366.39669219999996,367.1311669000006,left,1,0.8200488000002224,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,red,left,0,,,,,5,1,46,6,367.1473326000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.1352973000012,367.1473326000014,367.1473326000014,367.1473326000014,367.1473326000014,367.24746010000126,367.6983301,left,1,0.5454573000006349,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,red,left,1,,,,,5,2,47,0,367.714540500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.7022573000013,367.714540500001,367.714540500001,367.714540500001,367.714540500001,367.8146652000014,368.1987831000006,left,1,0.4745500999997603,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,blue,right,0,,,,,5,3,48,2,368.21498600000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.2027471000001,368.21498600000086,368.21498600000086,368.21498600000086,368.21498600000086,368.31509520000145,369.5333840000003,right,1,1.3016929999994318,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,blue,right,1,,,,,5,4,49,8,369.5495409000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.5372317000001,369.5495409000014,369.5495409000014,369.5495409000014,369.5495409000014,369.64982770000097,370.18374120000044,right,1,0.6239148000004207,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,blue,right,0,,,,,5,5,50,5,370.2000955000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.1875598000006,370.2000955000003,370.2000955000003,370.2000955000003,370.2000955000003,370.3002110000016,370.8010279000009,right,1,0.5972801000007166,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,green,down,1,,,,,5,6,51,4,370.8173067000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.8048574000004,370.8173067000007,370.8173067000007,370.8173067000007,370.8173067000007,370.9173956000013,371.41819399999986,down,1,0.5880287999989378,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,green,down,0,,,,,5,7,52,1,371.43453039999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.4219881000008,371.43453039999986,371.43453039999986,371.43453039999986,371.43453039999986,371.53461980000066,372.46921740000107,down,1,1.0262762999991537,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,green,down,0,,,,,5,8,53,7,372.48546290000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.47304460000123,372.48546290000013,372.48546290000013,372.48546290000013,372.48546290000013,372.58558820000144,373.36994910000067,down,1,0.8713459999999031,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,blue,right,1,,,,,6,0,54,8,373.3862759000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.3737871000012,373.3862759000003,373.3862759000003,373.3862759000003,373.3862759000003,373.4864557000001,374.0707161999999,right,1,0.6751782999999705,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,green,down,1,,,,,6,1,55,4,374.08687030000146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.07495200000085,374.08687030000146,374.08687030000146,374.08687030000146,374.08687030000146,374.1869815000009,374.6712378000011,down,1,0.5825568999989628,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,green,down,0,,,,,6,2,56,1,374.6874394000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.67510670000047,374.6874394000006,374.6874394000006,374.6874394000006,374.6874394000006,374.78754370000024,375.32180420000077,down,1,0.621848200000386,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,red,left,0,,,,,6,3,57,3,375.33805080000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.32587870000134,375.33805080000093,375.33805080000093,375.33805080000093,375.33805080000093,375.4381033999998,376.5562523000008,left,1,1.2031244999998307,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
