word,colour,corrAns,congruent,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,StroopTestLoop.thisRepN,StroopTestLoop.thisTrialN,StroopTestLoop.thisN,StroopTestLoop.thisIndex,thisRow.t,notes,instruction.started,instrText.started,key_resp.started,LightSensorTrggr_5.started,LightSensorTrggr_5.stopped,instruction.stopped,Trial.started,TrialsInstruction.started,TrialsTarget.started,TrialsResponse.started,LightSensorTrggr_4.started,skip_button.started,LightSensorTrggr_4.stopped,Trial.stopped,TrialsResponse.keys,TrialsResponse.corr,TrialsResponse.rt,TrialsResponse.duration,skip_button.keys,feedbackPos.started,textFeedbackPos.started,textFeedbackPos.stopped,feedbackPos.stopped,feedbackNeg.started,feedbackNeg.stopped,textFeedbackNeg.started,textFeedbackNeg.stopped,begin_experiment.started,beginText.started,LightSensorTrggr_6.started,LightSensorTrggr_6.stopped,begin_experiment.stopped,Rest_Time.started,text.started,LightSensorTrggr_2.started,skip_button_2.started,LightSensorTrggr_2.stopped,skip_button_2.stopped,Rest_Time.stopped,skip_button_2.keys,StroopTest.started,TestInstruction.started,target.started,response.started,LightSensorTrggr.started,LightSensorTrggr.stopped,StroopTest.stopped,response.keys,response.corr,response.rt,response.duration,TestFeedbackPos.started,testFeedbackPos.started,testFeedbackPos.stopped,TestFeedbackPos.stopped,TestFeedbackNeg.started,TestFeedbackNeg.stopped,testFeedbackNeg.started,testFeedbackNeg.stopped,finished.started,farewelText.started,LightSensorTrggr_3.started,key_resp_3.started,LightSensorTrggr_3.stopped,finished.stopped,key_resp_3.keys,participant,session,date,expName,psychopyVersion,frameRate,expStart,
red,green,down,0,,,,,7,2,65,1,452.61537490000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.60021079999933,452.61537490000046,452.61537490000046,452.61537490000046,452.61537490000046,452.71549289999894,454.50071000000025,down,1,1.8731377000003704,None,454.5032190999991,454.5170656999999,455.0175744999997,455.0010258000002,455.0010327,455.0010430000002,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,red,left,1,,,,,7,3,66,0,455.0175744999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.00235789999897,455.0175744999997,455.0175744999997,455.0175744999997,455.0175744999997,455.11764120000043,456.13561149999987,left,1,1.1034837000006519,None,456.1381619999993,456.1519014000005,456.6523801000003,456.63582529999985,456.63583149999977,456.6358416000003,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
blue,green,down,0,,,,,7,4,67,7,456.6523801000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.6371576999991,456.6523801000003,456.6523801000003,456.6523801000003,456.6523801000003,456.7524319000004,459.088214899999,down,1,2.428776700000526,None,459.0906911999991,459.10449639999933,459.6049626999993,459.5884925999999,459.5885096000002,459.58853269999963,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,blue,right,0,,,,,7,5,68,2,459.6049626999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.59021980000034,459.6049626999993,459.6049626999993,459.6049626999993,459.6049626999993,459.70504339999934,460.6063371,right,1,0.9958738999994239,None,460.6091424999995,460.6225493000002,461.12343729999884,461.10702879999917,461.10704149999947,461.10706799999934,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
blue,blue,right,1,,,,,7,6,69,8,461.12343729999884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.1083767,461.12343729999884,461.12343729999884,461.12343729999884,461.12343729999884,461.22336519999953,461.7406441999992,right,1,0.6135801000000356,None,461.74338539999917,461.75684829999955,462.25733000000037,462.2408703000001,462.2408832000001,462.2409059999991,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
green,red,left,0,,,,,7,7,70,3,462.25733000000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.24246370000037,462.25733000000037,462.25733000000037,462.25733000000037,462.25733000000037,462.3573861999994,463.0584643000002,left,1,0.7913007999995898,None,463.06107039999915,463.0746887000005,463.57513629999994,463.55867690000014,463.5586898999991,463.5587128999996,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
green,blue,right,0,,,,,7,8,71,5,463.57513629999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.560140399999,463.57513629999994,463.57513629999994,463.57513629999994,463.57513629999994,463.67526030000045,465.5772416999989,right,1,1.985880399999587,None,465.5797647999989,465.59364429999914,466.0940718999991,466.07757049999964,466.0775785000005,466.07759049999913,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
green,blue,right,0,,,,,8,0,72,5,466.0940718999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.0789504000004,466.0940718999991,466.0940718999991,466.0940718999991,466.0940718999991,466.1941956999999,466.7616899000004,right,1,0.666831500000626,None,466.76423149999937,466.7780399000003,467.27848090000043,467.26219429999946,467.26220060000014,467.2622105999999,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
green,red,left,0,,,,,8,1,73,3,467.27848090000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.26354869999886,467.27848090000043,467.27848090000043,467.27848090000043,467.27848090000043,467.37857350000013,468.1130398000005,left,1,0.8259366000002046,None,468.1158070999991,468.129239599999,468.6296705999994,468.6132299000001,468.6132424999996,468.61326539999936,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
blue,green,down,0,,,,,8,2,74,7,468.6296705999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.6146940999988,468.6296705999994,468.6296705999994,468.6296705999994,468.6296705999994,468.72978239999975,470.8153084000005,down,1,2.178777099999934,None,470.81784829999924,470.83166789999996,471.3321329999999,471.3155877999998,471.31559430000016,471.31560419999914,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
green,green,down,1,,,,,8,3,75,4,471.3321329999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.31693189999896,471.3321329999999,471.3321329999999,471.3321329999999,471.3321329999999,471.432264699999,472.01634769999873,down,1,0.6762768999997206,None,472.01893609999934,472.0327314999995,472.53318109999964,472.51663149999877,472.5166384000004,472.5166482000004,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,blue,right,0,,,,,8,4,76,2,472.53318109999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.5179458999992,472.53318109999964,472.53318109999964,472.53318109999964,472.53318109999964,472.6332669000003,474.2018401000005,right,1,1.66789129999961,None,474.2044038999993,474.218026999999,474.7184766999999,474.70197779999944,474.7019848,474.70199479999974,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
blue,blue,right,1,,,,,8,5,77,8,474.7184766999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.70328639999934,474.7184766999999,474.7184766999999,474.7184766999999,474.7184766999999,474.8185857999997,476.60381459999917,right,1,1.8826246000007814,None,476.6063498000003,476.6201695,477.1206272999989,477.10411589999967,477.104122499999,477.1041325999995,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,green,down,0,,,,,8,6,78,1,477.1206272999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.10543700000017,477.1206272999989,477.1206272999989,477.1206272999989,477.1206272999989,477.2207409999992,478.53903549999995,down,1,1.4160038999998505,None,478.54159660000005,478.5552375999996,479.0556790999999,479.0392209999991,479.03923380000015,479.03925609999897,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,red,left,1,,,,,8,7,79,0,479.0556790999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.04103399999985,479.0556790999999,479.0556790999999,479.0556790999999,479.0556790999999,479.1557773000004,480.0571691999994,left,1,1.0008699999998498,None,480.0597295999996,480.0735067000005,480.5737081999996,480.5571799999998,480.5571866999999,480.5571966999996,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
blue,red,left,0,,,,,8,8,80,6,480.5737081999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.5584772000002,480.5737081999996,480.5737081999996,480.5737081999996,480.5737081999996,480.67375879999963,481.7584174000003,left,1,1.17920950000007,None,481.76096680000046,481.77477799999906,482.27522829999907,482.2587113999998,482.2587177000005,482.25872809999964,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
green,green,down,1,,,,,9,0,81,4,482.27522829999907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.2600115999994,482.27522829999907,482.27522829999907,482.27522829999907,482.27522829999907,482.37532160000046,483.37653750000027,down,1,1.0932450000000244,None,483.3790786999998,483.3928959999994,483.89333409999927,483.87683149999975,483.87683819999984,483.87684830000035,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,red,left,1,,,,,9,1,82,0,483.89333409999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.8781246999988,483.89333409999927,483.89333409999927,483.89333409999927,483.89333409999927,483.99342400000023,485.478535799999,left,1,1.5711369999989984,None,485.4817678999989,485.49474089999967,485.9952185000002,485.9788480999996,485.9788551999991,485.97886649999964,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,green,down,0,,,,,9,2,83,1,485.9952185000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.9802321999996,485.9952185000002,485.9952185000002,485.9952185000002,485.9952185000002,486.0953078000002,487.3468630999996,down,1,1.3419842999992397,None,487.3496013999993,487.3630727999989,487.8635218999989,487.8470892999994,487.84710239999913,487.84712469999977,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
green,blue,right,0,,,,,9,3,84,5,487.8635218999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.84867099999974,487.8635218999989,487.8635218999989,487.8635218999989,487.8635218999989,487.96364319999884,488.86474180000005,right,1,0.9935994999996183,None,488.8672914999988,488.88111779999963,489.3815623999999,489.3650290000005,489.3650354000001,489.3650454999988,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
green,red,left,0,,,,,9,4,85,3,489.3815623999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.36638589999893,489.3815623999999,489.3815623999999,489.3815623999999,489.3815623999999,489.4816675000002,490.39944060000016,left,1,1.0114646999991237,None,490.4020574999995,490.4158360000001,490.9162906999991,490.8998019999999,490.89980829999877,490.89981830000033,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
blue,green,down,0,,,,,9,5,86,7,490.9162906999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.90110169999934,490.9162906999991,490.9162906999991,490.9162906999991,490.9162906999991,491.0164131999991,493.0686549999991,down,1,2.1488746000013634,None,493.0714432999994,493.08488860000034,493.58533030000035,493.56884139999966,493.5688547999998,493.5688773999991,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
blue,blue,right,1,,,,,9,6,87,8,493.58533030000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.57051089999914,493.58533030000035,493.58533030000035,493.58533030000035,493.58533030000035,493.68542909999996,494.70347779999975,right,1,1.1113552000006166,None,494.7061273999989,494.71965739999905,495.2200991999998,495.20367350000015,495.20368640000015,495.2037092999999,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
blue,red,left,0,,,,,9,7,88,6,495.2200991999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.2051868999988,495.2200991999998,495.2200991999998,495.2200991999998,495.2200991999998,495.3202290999998,496.0379917999999,left,1,0.8051689000003535,None,496.0406516000003,496.05417990000024,496.5546273,496.53814690000036,496.53815360000044,496.5381632999997,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,blue,right,0,,,,,9,8,89,2,496.5546273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.5394531999991,496.5546273,496.5546273,496.5546273,496.5546273,496.6547520999993,498.3066612999992,right,1,1.7420026999989204,None,498.3092068999995,498.3230893,498.823605399999,498.8070822999998,498.8070886000005,498.80709860000024,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,red,left,1,,,,,10,0,90,0,498.823605399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.8083895999989,498.823605399999,498.823605399999,498.823605399999,498.823605399999,498.92366799999945,499.857910499999,left,1,1.024835099999109,None,499.8604667999989,499.8742920000004,500.3747303,500.35822480000024,500.35823150000033,500.3582416999998,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
blue,green,down,0,,,,,10,1,91,7,500.3747303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.3595637999988,500.3747303,500.3747303,500.3747303,500.3747303,500.47486019999997,502.4269432000001,down,1,2.050164299998869,None,502.4294936999995,502.4433245,502.94370329999947,502.9272068999999,502.9272127999993,502.9272235999997,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,blue,right,0,,,,,10,2,92,2,502.94370329999947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.92851209999935,502.94370329999947,502.94370329999947,502.94370329999947,502.94370329999947,503.0438132999989,504.19520659999944,right,1,1.2413785999997344,None,504.1977293,504.21153310000045,504.7119488999997,504.6955302999995,504.69554309999876,504.69556569999986,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
blue,red,left,0,,,,,10,3,93,6,504.7119488999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.6972926999988,504.7119488999997,504.7119488999997,504.7119488999997,504.7119488999997,504.81206380000003,505.7800643999999,left,1,1.0568713000011485,None,505.7835130000003,505.7962518000004,506.2967417,506.2802816000003,506.28029479999896,506.2803177000005,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
green,red,left,0,,,,,10,4,94,3,506.2967417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.28208040000027,506.2967417,506.2967417,506.2967417,506.2967417,506.39682059999905,507.0643519000005,left,1,0.7518110000000888,None,507.0669182999991,507.08073799999875,507.5812208999996,507.56464229999983,507.56464909999886,507.56465930000013,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
green,blue,right,0,,,,,10,5,95,5,507.5812208999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.5659655999989,507.5812208999996,507.5812208999996,507.5812208999996,507.5812208999996,507.68130500000007,509.8336369999997,right,1,2.2361129999990226,None,509.83617479999884,509.84985190000043,510.35032429999956,510.33384490000026,510.33385160000034,510.33386210000026,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,green,down,0,,,,,10,6,96,1,510.35032429999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.3351533999994,510.35032429999956,510.35032429999956,510.35032429999956,510.35032429999956,510.45044469999993,512.1022023000005,down,1,1.7384086000001844,None,512.1047543999994,512.1185821999989,512.6190582999989,512.602508,512.6025145999993,512.6025250999992,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
green,green,down,1,,,,,10,7,97,4,512.6190582999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.6038172999997,512.6190582999989,512.6190582999989,512.6190582999989,512.6190582999989,512.719146899999,513.3201221999989,down,1,0.6856566999995266,None,513.3229608000001,513.3363618999992,513.8367727000004,513.8203560999991,513.8203697999998,513.8203925999987,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
blue,blue,right,1,,,,,10,8,98,8,513.8367727000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.8220700999991,513.8367727000004,513.8367727000004,513.8367727000004,513.8367727000004,513.9369073999987,515.0716886999999,right,1,1.228045200001361,None,515.0742878000001,515.0878819999998,515.5883505999991,515.5719222999996,515.5719356999998,515.5719583999999,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
blue,red,left,0,,,,,11,0,99,6,515.5883505999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.5733572999998,515.5883505999991,515.5883505999991,515.5883505999991,515.5883505999991,515.6884594000003,516.5396695999989,left,1,0.9485473999993701,None,516.5423032999988,516.5558616999988,517.0564476,517.0400081999996,517.0400212000004,517.0400436,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,red,left,1,,,,,11,1,100,0,517.0564476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.0414376999997,517.0564476,517.0564476,517.0564476,517.0564476,517.1569927,517.6241953999997,left,1,0.552846700000373,None,517.6267601999989,517.6404194999996,518.1406616999993,518.1242055000002,518.1242186,518.1242409999995,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
blue,green,down,0,,,,,11,2,101,7,518.1406616999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.1257542999992,518.1406616999993,518.1406616999993,518.1406616999993,518.1406616999993,518.2407101999997,519.7093624999998,down,1,1.564637200001016,None,519.7133598,519.7254185999991,520.2259954000001,520.2093812999992,520.209393699999,520.2094161000005,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,blue,right,0,,,,,11,3,102,2,520.2259954000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.2108252999988,520.2259954000001,520.2259954000001,520.2259954000001,520.2259954000001,520.3260596,523.4457088999989,right,1,3.206844500000443,None,523.4482329999992,523.4620888999998,523.9626623999993,523.946007999999,523.9460142999997,523.9460244000002,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
green,blue,right,0,,,,,11,4,103,5,523.9626623999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.9472984999993,523.9626623999993,523.9626623999993,523.9626623999993,523.9626623999993,524.0626221000002,524.8970133000003,right,1,0.9263104999990901,None,524.8995212999998,524.9133476999996,525.4137989999999,525.3973346000002,525.3973406999994,525.3973504000005,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
green,red,left,0,,,,,11,5,104,3,525.4137989999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.3986573000002,525.4137989999999,525.4137989999999,525.4137989999999,525.4137989999999,525.5139232000001,526.5151698999998,left,1,1.090791900000113,None,526.5176847000002,526.5314629999993,527.031986,527.0154356000003,527.0154428000005,527.0154528999992,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
green,green,down,1,,,,,11,6,105,4,527.031986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.0168166000003,527.031986,527.031986,527.031986,527.031986,527.1320713999994,527.9997941999991,down,1,0.9606046999997488,None,528.0023229999988,528.0161246999996,528.5165661999999,528.5000973999995,528.5001038999999,528.5001142000001,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
blue,blue,right,1,,,,,11,7,106,8,528.5165661999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.5014219999994,528.5165661999999,528.5165661999999,528.5165661999999,528.5165661999999,528.6166672999989,529.6013936999989,right,1,1.0767543000001751,None,529.6044399999992,529.6175621000002,530.1180403999988,530.1015800999994,530.101586499999,530.1015974000002,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,green,down,0,,,,,11,8,107,1,530.1180403999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.1028805999995,530.1180403999988,530.1180403999988,530.1180403999988,530.1180403999988,530.2180917999995,531.2361266999997,down,1,1.1068042000006244,None,531.2390598000002,531.2523519999995,531.7528358999989,531.7363678999991,531.7363815999997,531.7364046999992,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
green,blue,right,0,,,,,12,0,108,5,531.7528358999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.7428118999997,531.7528358999989,531.7528358999989,531.7528358999989,531.7528358999989,531.8528898000004,532.9374642999992,right,1,1.168333999999959,None,532.9400291999991,532.9538678999998,533.4543553999993,533.437868699999,533.4378818000005,533.4379047000002,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
green,red,left,0,,,,,12,1,109,3,533.4543553999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.4395409999997,533.4543553999993,533.4543553999993,533.4543553999993,533.4543553999993,533.554406199999,534.5557326999988,left,1,1.098409399999582,None,534.5582911000001,534.5719921,535.0724439000005,535.0559976999994,535.0560148999994,535.056035399999,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
blue,red,left,0,,,,,12,2,110,6,535.0724439000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.057375299999,535.0724439000005,535.0724439000005,535.0724439000005,535.0724439000005,535.1725545999998,536.0743143999989,left,1,1.0002008000010392,None,536.0770603000001,536.090532799999,536.5904907999993,536.5742460999991,536.5742590999998,536.5742816999991,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
blue,green,down,0,,,,,12,3,111,7,536.5904907999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.5759681999989,536.5904907999993,536.5904907999993,536.5904907999993,536.5904907999993,536.6908074000003,537.7418409000002,down,1,1.1465893000004144,None,537.7443845999987,537.7581955999995,538.2586317000005,538.2421758,538.2421825999991,538.2421923999991,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,red,left,1,,,,,12,4,112,0,538.2586317000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.243484999999,538.2586317000005,538.2586317000005,538.2586317000005,538.2586317000005,538.3587355999989,539.0430128999997,left,1,0.774111400000038,None,539.0454905999995,539.0593642999993,539.5598154999989,539.5432695999989,539.5432767999991,539.5432872999991,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
green,green,down,1,,,,,12,5,113,4,539.5598154999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.5445746000005,539.5598154999989,539.5598154999989,539.5598154999989,539.5598154999989,539.6599363000005,540.5777367999999,down,1,1.0088295000005019,None,540.580276499999,540.5940443,541.0945180999988,541.0780010999988,541.0780080000004,541.0780185000003,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,blue,right,0,,,,,12,6,114,2,541.0945180999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.0793061999993,541.0945180999988,541.0945180999988,541.0945180999988,541.0945180999988,541.1945768999994,542.0291257999997,right,1,0.9302415999991354,None,542.0317213999988,542.0453300999998,542.5458567999995,542.5293048999993,542.5293117000001,542.5293220000003,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,green,down,0,,,,,12,7,115,1,542.5458567999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.5306311999993,542.5458567999995,542.5458567999995,542.5458567999995,542.5458567999995,542.6458846999994,543.6138505999988,left,0,1.0636222000011912,None,543.6164052999993,,,543.6164202,543.6164248000005,544.1140269999996,543.6300847000002,544.1305642999996,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
